"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=genus&idqual=certain&interval=Paleocene,Holocene&cc=AFR&show=timebins,acconly"
"Access Time","Wed 2020-06-24 05:09:02 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","genus"
"","idqual","certain"
"","cc","AFR"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","2.39"
"Records Found","10039"
"Records Returned","10039"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"220778","occ","","","21919","Arctocephalus pusillus","species","134392","Holocene","","0.0117","0","5234","Holocene"
"220779","occ","","","21919","Mirounga leonina","species","72266","Holocene","","0.0117","0","5234","Holocene"
"220780","occ","","","21930","Potamochoerus porcus","species","104173","Holocene","","0.0117","0","5240","Holocene"
"220781","occ","","","21930","Mellivora capensis","species","232915","Holocene","","0.0117","0","5240","Holocene"
"220782","occ","","","21930","Felis lybica","species","224043","Holocene","","0.0117","0","5240","Holocene"
"220783","occ","","","21930","Lepus capensis","species","104194","Holocene","","0.0117","0","5240","Holocene"
"220784","occ","","","21930","Caracal caracal","species","224076","Holocene","","0.0117","0","5240","Holocene"
"220785","occ","","","21930","Tragelaphus scriptus","species","234373","Holocene","","0.0117","0","5240","Holocene"
"220786","occ","","","21930","Genetta genetta","species","104164","Holocene","","0.0117","0","5240","Holocene"
"220787","occ","","","21930","Loxodonta africana","species","157817","Holocene","","0.0117","0","5240","Holocene"
"220788","occ","","","21930","Tragelaphus strepsiceros","species","234376","Holocene","","0.0117","0","5240","Holocene"
"220790","occ","","","21930","Redunca fulvorufula","species","234382","Holocene","","0.0117","0","5240","Holocene"
"220791","occ","","","21930","Procavia capensis","species","143656","Holocene","","0.0117","0","5240","Holocene"
"220792","occ","","","21930","Cephalophus monticola","species","149564","Holocene","","0.0117","0","5240","Holocene"
"220793","occ","","","21930","Raphicerus melanotis","species","149591","Holocene","","0.0117","0","5240","Holocene"
"220794","occ","","","21930","Homo sapiens","species","83088","Holocene","","0.0117","0","5240","Holocene"
"220795","occ","","","21930","Oreotragus oreotragus","species","234380","Holocene","","0.0117","0","5240","Holocene"
"220796","occ","","","21930","Herpestes pulverulentus","species","235503","Holocene","","0.0117","0","5240","Holocene"
"220797","occ","","","21930","Ovis","genus","42816","Holocene","","0.0117","0","5240","Holocene"
"220798","occ","","","21931","Connochaetes","genus","133829","Pleistocene","","2.588","0.0117","5241","-"
"220799","occ","","","21931","Taurotragus oryx","species","231398","Pleistocene","","2.588","0.0117","5241","-"
"220800","occ","","","21931","Canis mesomelas","species","232943","Pleistocene","","2.588","0.0117","5241","-"
"220801","occ","","","21931","Mellivora capensis","species","232915","Pleistocene","","2.588","0.0117","5241","-"
"220802","occ","","","21931","Panthera leo","species","46521","Pleistocene","","2.588","0.0117","5241","-"
"220803","occ","","","21931","Panthera pardus","species","104158","Pleistocene","","2.588","0.0117","5241","-"
"220804","occ","","","21931","Felis lybica","species","224043","Pleistocene","","2.588","0.0117","5241","-"
"220806","occ","","","21931","Lycaon pictus","species","231462","Pleistocene","","2.588","0.0117","5241","-"
"220807","occ","","","21931","Antidorcas marsupialis","species","149572","Pleistocene","","2.588","0.0117","5241","-"
"220808","occ","","","21931","Damaliscus","genus","42764","Pleistocene","","2.588","0.0117","5241","-"
"220809","occ","","","21931","Pelorovis antiquus","species","133821","Pleistocene","","2.588","0.0117","5241","-"
"220810","occ","","","21931","Aonyx capensis","species","157461","Pleistocene","","2.588","0.0117","5241","-"
"220811","occ","","","21931","Ictonyx striatus","species","232913","Pleistocene","","2.588","0.0117","5241","-"
"220812","occ","","","21931","Caracal serval","species","224081","Pleistocene","","2.588","0.0117","5241","-"
"220813","occ","","","21931","Otomys","genus","41916","Pleistocene","","2.588","0.0117","5241","-"
"220814","occ","","","21931","Hippopotamus amphibius","species","77338","Pleistocene","","2.588","0.0117","5241","-"
"220815","occ","","","21931","Ceratotherium simum","species","115822","Pleistocene","","2.588","0.0117","5241","-"
"220816","occ","","","21931","Equus capensis","species","331457","Pleistocene","","2.588","0.0117","5241","-"
"220817","occ","","","21931","Tragelaphus","genus","42885","Pleistocene","","2.588","0.0117","5241","-"
"220820","occ","","","21931","Vulpes chama","species","235498","Pleistocene","","2.588","0.0117","5241","-"
"220821","occ","10772","","21931","Parahyaena brunnea","species","232131","Pleistocene","","2.588","0.0117","10899","-"
"220822","occ","","","21931","Hippotragus","genus","42782","Pleistocene","","2.588","0.0117","5241","-"
"220823","occ","","","21931","Raphicerus melanotis","species","149591","Pleistocene","","2.588","0.0117","5241","-"
"220824","occ","","","21931","Herpestes ichneumon","species","104161","Pleistocene","","2.588","0.0117","5241","-"
"220825","occ","","","21931","Equus quagga","species","90653","Pleistocene","","2.588","0.0117","5241","-"
"220826","occ","","","21931","Bathyergus suillus","species","233919","Pleistocene","","2.588","0.0117","5241","-"
"220827","occ","","","21931","Atilax paludinosus","species","232106","Pleistocene","","2.588","0.0117","5241","-"
"220828","occ","","","21931","Redunca arundinum","species","149686","Pleistocene","","2.588","0.0117","5241","-"
"220830","occ","","","21940","Panthera pardus","species","104158","Holocene","","0.0117","0","5214","Holocene"
"220831","occ","","","21940","Felis lybica","species","224043","Holocene","","0.0117","0","5214","Holocene"
"220833","occ","","","21940","Caracal caracal","species","224076","Holocene","","0.0117","0","5214","Holocene"
"220834","occ","","","21940","Raphicerus campestris","species","149590","Holocene","","0.0117","0","5214","Holocene"
"220835","occ","","","21940","Redunca fulvorufula","species","234382","Holocene","","0.0117","0","5214","Holocene"
"220836","occ","","","21940","Vulpes chama","species","235498","Holocene","","0.0117","0","5214","Holocene"
"220837","occ","","","21940","Cynictis penicillata","species","232161","Holocene","","0.0117","0","5214","Holocene"
"220838","occ","","","21940","Procavia capensis","species","143656","Holocene","","0.0117","0","5214","Holocene"
"220839","occ","","","21940","Papio ursinus","species","385204","Holocene","","0.0117","0","5214","Holocene"
"220840","occ","","","21940","Equus quagga","species","90653","Holocene","","0.0117","0","5214","Holocene"
"220841","occ","","","21940","Oreotragus oreotragus","species","234380","Holocene","","0.0117","0","5214","Holocene"
"220842","occ","","","21940","Pelea capreolus","species","149688","Holocene","","0.0117","0","5214","Holocene"
"220844","occ","","","21943","Orycteropus afer","species","119861","Holocene","","0.0117","0","5214","Holocene"
"220845","occ","","","21943","Panthera pardus","species","104158","Holocene","","0.0117","0","5214","Holocene"
"220846","occ","","","21943","Phacochoerus aethiopicus","species","133157","Holocene","","0.0117","0","5214","Holocene"
"220847","occ","","","21943","Antidorcas marsupialis","species","149572","Holocene","","0.0117","0","5214","Holocene"
"220848","occ","","","21943","Damaliscus dorcas","species","235802","Holocene","","0.0117","0","5214","Holocene"
"220849","occ","","","21943","Aonyx capensis","species","157461","Holocene","","0.0117","0","5214","Holocene"
"220850","occ","","","21943","Redunca fulvorufula","species","234382","Holocene","","0.0117","0","5214","Holocene"
"220851","occ","","","21943","Cynictis penicillata","species","232161","Holocene","","0.0117","0","5214","Holocene"
"220852","occ","","","21943","Procavia capensis","species","143656","Holocene","","0.0117","0","5214","Holocene"
"220853","occ","","","21943","Hystrix africaeaustralis","species","234845","Holocene","","0.0117","0","5214","Holocene"
"220854","occ","","","21943","Redunca arundinum","species","149686","Holocene","","0.0117","0","5214","Holocene"
"220856","occ","","","21944","Phacochoerus aethiopicus","species","133157","Holocene","","0.0117","0","5214","Holocene"
"220857","occ","","","21944","Alcelaphus buselaphus","species","149623","Holocene","","0.0117","0","5214","Holocene"
"220858","occ","","","21944","Antidorcas marsupialis","species","149572","Holocene","","0.0117","0","5214","Holocene"
"220859","occ","","","21944","Connochaetes gnou","species","133828","Holocene","","0.0117","0","5214","Holocene"
"220860","occ","","","21944","Damaliscus dorcas","species","235802","Holocene","","0.0117","0","5214","Holocene"
"220861","occ","","","21944","Raphicerus campestris","species","149590","Holocene","","0.0117","0","5214","Holocene"
"220862","occ","","","21944","Aonyx capensis","species","157461","Holocene","","0.0117","0","5214","Holocene"
"220863","occ","","","21944","Cynictis penicillata","species","232161","Holocene","","0.0117","0","5214","Holocene"
"220864","occ","","","21944","Homo sapiens","species","83088","Holocene","","0.0117","0","5214","Holocene"
"220865","occ","","","21944","Atilax paludinosus","species","232106","Holocene","","0.0117","0","5214","Holocene"
"220867","occ","","","21945","Antidorcas marsupialis","species","149572","Holocene","","0.0117","0","5214","Holocene"
"220868","occ","","","21945","Raphicerus campestris","species","149590","Holocene","","0.0117","0","5214","Holocene"
"220869","occ","","","21945","Homo sapiens","species","83088","Holocene","","0.0117","0","5214","Holocene"
"220870","occ","","","21946","Taurotragus oryx","species","231398","Holocene","","0.0117","0","5214","Holocene"
"220871","occ","","","21946","Canis","genus","41198","Holocene","","0.0117","0","5214","Holocene"
"220872","occ","","","21946","Felis lybica","species","224043","Holocene","","0.0117","0","5214","Holocene"
"220874","occ","","","21946","Phacochoerus aethiopicus","species","133157","Holocene","","0.0117","0","5214","Holocene"
"220875","occ","","","21946","Damaliscus dorcas","species","235802","Holocene","","0.0117","0","5214","Holocene"
"220876","occ","","","21946","Raphicerus campestris","species","149590","Holocene","","0.0117","0","5214","Holocene"
"220877","occ","","","21946","Aonyx capensis","species","157461","Holocene","","0.0117","0","5214","Holocene"
"220878","occ","","","21946","Redunca fulvorufula","species","234382","Holocene","","0.0117","0","5214","Holocene"
"220879","occ","","","21946","Vulpes chama","species","235498","Holocene","","0.0117","0","5214","Holocene"
"220880","occ","","","21946","Cynictis penicillata","species","232161","Holocene","","0.0117","0","5214","Holocene"
"220881","occ","","","21946","Procavia capensis","species","143656","Holocene","","0.0117","0","5214","Holocene"
"220882","occ","","","21946","Equus quagga","species","90653","Holocene","","0.0117","0","5214","Holocene"
"220883","occ","","","21946","Redunca arundinum","species","149686","Holocene","","0.0117","0","5214","Holocene"
"220884","occ","","","21946","Oreotragus oreotragus","species","234380","Holocene","","0.0117","0","5214","Holocene"
"220885","occ","","","21946","Pelea capreolus","species","149688","Holocene","","0.0117","0","5214","Holocene"
"220887","occ","","","21947","Antidorcas marsupialis","species","149572","Holocene","","0.0117","0","5214","Holocene"
"220888","occ","","","21947","Raphicerus campestris","species","149590","Holocene","","0.0117","0","5214","Holocene"
"220889","occ","","","21947","Vulpes chama","species","235498","Holocene","","0.0117","0","5214","Holocene"
"220891","occ","","","21948","Antidorcas","genus","42745","Pleistocene","Holocene","2.588","0","5246","-"
"220893","occ","","","21948","Taurotragus oryx","species","231398","Pleistocene","Holocene","2.588","0","5246","-"
"220894","occ","","","21948","Potamochoerus porcus","species","104173","Pleistocene","Holocene","2.588","0","5246","-"
"220896","occ","","","21948","Canis mesomelas","species","232943","Pleistocene","Holocene","2.588","0","5246","-"
"220897","occ","","","21948","Mellivora capensis","species","232915","Pleistocene","Holocene","2.588","0","5246","-"
"220898","occ","","","21948","Panthera pardus","species","104158","Pleistocene","Holocene","2.588","0","5246","-"
"220899","occ","","","21948","Felis lybica","species","224043","Pleistocene","Holocene","2.588","0","5246","-"
"220900","occ","","","21948","Phacochoerus aethiopicus","species","133157","Pleistocene","Holocene","2.588","0","5246","-"
"220901","occ","","","21948","Caracal caracal","species","224076","Pleistocene","Holocene","2.588","0","5246","-"
"220902","occ","","","21948","Alcelaphus buselaphus","species","149623","Pleistocene","Holocene","2.588","0","5246","-"
"220903","occ","","","21948","Damaliscus dorcas","species","235802","Pleistocene","Holocene","2.588","0","5246","-"
"220904","occ","","","21948","Hippotragus","genus","42782","Pleistocene","Holocene","2.588","0","5246","-"
"220906","occ","","","21948","Ovis aries","species","104261","Pleistocene","Holocene","2.588","0","5246","-"
"220907","occ","","","21948","Pelorovis antiquus","species","133821","Pleistocene","Holocene","2.588","0","5246","-"
"220908","occ","","","21948","Raphicerus","genus","42852","Pleistocene","Holocene","2.588","0","5246","-"
"220909","occ","","","21948","Syncerus caffer","species","149719","Pleistocene","Holocene","2.588","0","5246","-"
"220910","occ","","","21948","Loxodonta africana","species","157817","Pleistocene","Holocene","2.588","0","5246","-"
"220911","occ","","","21948","Diceros bicornis","species","104189","Pleistocene","Holocene","2.588","0","5246","-"
"220912","occ","","","21948","Equus capensis","species","331457","Pleistocene","Holocene","2.588","0","5246","-"
"220913","occ","","","21948","Tragelaphus strepsiceros","species","234376","Pleistocene","Holocene","2.588","0","5246","-"
"220914","occ","","","21948","Genetta","genus","41003","Pleistocene","Holocene","2.588","0","5246","-"
"220915","occ","","","21948","Redunca fulvorufula","species","234382","Pleistocene","Holocene","2.588","0","5246","-"
"220916","occ","","","21948","Equus zebra","species","104270","Pleistocene","Holocene","2.588","0","5246","-"
"220917","occ","","","21948","Procavia capensis","species","143656","Pleistocene","Holocene","2.588","0","5246","-"
"220918","occ","","","21948","Papio ursinus","species","385204","Pleistocene","Holocene","2.588","0","5246","-"
"220919","occ","","","21948","Herpestes ichneumon","species","104161","Pleistocene","Holocene","2.588","0","5246","-"
"220920","occ","","","21948","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5246","-"
"220921","occ","","","21948","Hystrix africaeaustralis","species","234845","Pleistocene","Holocene","2.588","0","5246","-"
"220922","occ","","","21948","Redunca arundinum","species","149686","Pleistocene","Holocene","2.588","0","5246","-"
"220923","occ","","","21948","Oreotragus oreotragus","species","234380","Pleistocene","Holocene","2.588","0","5246","-"
"220924","occ","","","21948","Pelea capreolus","species","149688","Pleistocene","Holocene","2.588","0","5246","-"
"220927","occ","","","21948","Herpestes pulverulentus","species","235503","Pleistocene","Holocene","2.588","0","5246","-"
"220931","occ","","","21949","Aepyceros melampus","species","234377","Pleistocene","Holocene","2.588","0","5248","-"
"220932","occ","","","21949","Taurotragus oryx","species","231398","Pleistocene","Holocene","2.588","0","5248","-"
"220933","occ","","","21949","Potamochoerus porcus","species","104173","Pleistocene","Holocene","2.588","0","5248","-"
"220935","occ","","","21949","Equus quagga burchelli","subspecies","236270","Pleistocene","Holocene","2.588","0","5248","-"
"220936","occ","","","21949","Mellivora capensis","species","232915","Pleistocene","Holocene","2.588","0","5248","-"
"220937","occ","","","21949","Panthera pardus","species","104158","Pleistocene","Holocene","2.588","0","5248","-"
"220938","occ","","","21949","Felis lybica","species","224043","Pleistocene","Holocene","2.588","0","5248","-"
"220939","occ","","","21949","Lepus capensis","species","104194","Pleistocene","Holocene","2.588","0","5248","-"
"220940","occ","","","21949","Phacochoerus aethiopicus","species","133157","Pleistocene","Holocene","2.588","0","5248","-"
"220941","occ","","","21949","Lycaon pictus","species","231462","Pleistocene","Holocene","2.588","0","5248","-"
"220942","occ","","","21949","Alcelaphus buselaphus","species","149623","Pleistocene","Holocene","2.588","0","5248","-"
"220943","occ","","","21949","Antidorcas marsupialis","species","149572","Pleistocene","Holocene","2.588","0","5248","-"
"220944","occ","","","21949","Capra hircus","species","104250","Pleistocene","Holocene","2.588","0","5248","-"
"220945","occ","","","21949","Connochaetes taurina","species","133826","Pleistocene","Holocene","2.588","0","5248","-"
"220946","occ","","","21949","Damaliscus dorcas","species","235802","Pleistocene","Holocene","2.588","0","5248","-"
"220947","occ","","","21949","Hippotragus","genus","42782","Pleistocene","Holocene","2.588","0","5248","-"
"220948","occ","","","21949","Kobus ellipsiprymnus","species","149682","Pleistocene","Holocene","2.588","0","5248","-"
"220949","occ","","","21949","Ovis aries","species","104261","Pleistocene","Holocene","2.588","0","5248","-"
"220950","occ","","","21949","Raphicerus campestris","species","149590","Pleistocene","Holocene","2.588","0","5248","-"
"220951","occ","","","21949","Syncerus caffer","species","149719","Pleistocene","Holocene","2.588","0","5248","-"
"220952","occ","","","21949","Tragelaphus scriptus","species","234373","Pleistocene","Holocene","2.588","0","5248","-"
"220953","occ","","","21949","Hippopotamus amphibius","species","77338","Pleistocene","Holocene","2.588","0","5248","-"
"220954","occ","","","21949","Loxodonta africana","species","157817","Pleistocene","Holocene","2.588","0","5248","-"
"220955","occ","","","21949","Equus capensis","species","331457","Pleistocene","Holocene","2.588","0","5248","-"
"220957","occ","","","21949","Tragelaphus strepsiceros","species","234376","Pleistocene","Holocene","2.588","0","5248","-"
"220958","occ","","","21949","Redunca fulvorufula","species","234382","Pleistocene","Holocene","2.588","0","5248","-"
"220959","occ","","","21949","Tragelaphus angasii","species","149711","Pleistocene","Holocene","2.588","0","5248","-"
"220960","occ","","","21949","Procavia capensis","species","143656","Pleistocene","Holocene","2.588","0","5248","-"
"220961","occ","","","21949","Papio ursinus","species","385204","Pleistocene","Holocene","2.588","0","5248","-"
"220962","occ","","","21949","Hystrix africaeaustralis","species","234845","Pleistocene","Holocene","2.588","0","5248","-"
"220963","occ","","","21949","Oreotragus oreotragus","species","234380","Pleistocene","Holocene","2.588","0","5248","-"
"220964","occ","","","21949","Chlorocebus aethiops","species","92707","Pleistocene","Holocene","2.588","0","5248","-"
"220965","occ","","","21949","Ourebia ourebi","species","149582","Pleistocene","Holocene","2.588","0","5248","-"
"220968","occ","","","21949","Herpestes pulverulentus","species","235503","Pleistocene","Holocene","2.588","0","5248","-"
"220971","occ","","","21950","Taurotragus oryx","species","231398","Pleistocene","Holocene","2.588","0","5249","-"
"220973","occ","","","21950","Canis mesomelas","species","232943","Pleistocene","Holocene","2.588","0","5249","-"
"220974","occ","","","21950","Panthera leo","species","46521","Pleistocene","Holocene","2.588","0","5249","-"
"220975","occ","","","21950","Felis lybica","species","224043","Pleistocene","Holocene","2.588","0","5249","-"
"220976","occ","","","21950","Lepus capensis","species","104194","Pleistocene","Holocene","2.588","0","5249","-"
"220977","occ","","","21950","Phacochoerus aethiopicus","species","133157","Pleistocene","Holocene","2.588","0","5249","-"
"220978","occ","","","21950","Caracal caracal","species","224076","Pleistocene","Holocene","2.588","0","5249","-"
"220979","occ","","","21950","Alcelaphus buselaphus","species","149623","Pleistocene","Holocene","2.588","0","5249","-"
"220980","occ","","","21950","Bos taurus","species","104264","Pleistocene","Holocene","2.588","0","5249","-"
"220981","occ","","","21950","Raphicerus campestris","species","149590","Pleistocene","Holocene","2.588","0","5249","-"
"220982","occ","","","21950","Syncerus caffer","species","149719","Pleistocene","Holocene","2.588","0","5249","-"
"220983","occ","","","21950","Hippopotamus amphibius","species","77338","Pleistocene","Holocene","2.588","0","5249","-"
"220984","occ","","","21950","Loxodonta africana","species","157817","Pleistocene","Holocene","2.588","0","5249","-"
"220985","occ","","","21950","Diceros bicornis","species","104189","Pleistocene","Holocene","2.588","0","5249","-"
"220986","occ","","","21950","Tragelaphus strepsiceros","species","234376","Pleistocene","Holocene","2.588","0","5249","-"
"220988","occ","","","21950","Redunca fulvorufula","species","234382","Pleistocene","Holocene","2.588","0","5249","-"
"220989","occ","","","21950","Equus zebra","species","104270","Pleistocene","Holocene","2.588","0","5249","-"
"220990","occ","","","21950","Procavia capensis","species","143656","Pleistocene","Holocene","2.588","0","5249","-"
"220991","occ","","","21950","Papio ursinus","species","385204","Pleistocene","Holocene","2.588","0","5249","-"
"220992","occ","","","21950","Raphicerus melanotis","species","149591","Pleistocene","Holocene","2.588","0","5249","-"
"220994","occ","","","21950","Hystrix africaeaustralis","species","234845","Pleistocene","Holocene","2.588","0","5249","-"
"220995","occ","","","21950","Cephalophus grimmia","species","104259","Pleistocene","Holocene","2.588","0","5249","-"
"220996","occ","","","21950","Oreotragus oreotragus","species","234380","Pleistocene","Holocene","2.588","0","5249","-"
"221000","occ","","","21950","Herpestes pulverulentus","species","235503","Pleistocene","Holocene","2.588","0","5249","-"
"221003","occ","","","21951","Connochaetes","genus","133829","Pleistocene","Holocene","2.588","0","5250","-"
"221004","occ","","","21951","Taurotragus oryx","species","231398","Pleistocene","Holocene","2.588","0","5250","-"
"221005","occ","","","21951","Potamochoerus porcus","species","104173","Pleistocene","Holocene","2.588","0","5250","-"
"221007","occ","","","21951","Canis mesomelas","species","232943","Pleistocene","Holocene","2.588","0","5250","-"
"221008","occ","","","21951","Mellivora capensis","species","232915","Pleistocene","Holocene","2.588","0","5250","-"
"221009","occ","","","21951","Panthera pardus","species","104158","Pleistocene","Holocene","2.588","0","5250","-"
"221010","occ","","","21951","Felis lybica","species","224043","Pleistocene","Holocene","2.588","0","5250","-"
"221011","occ","","","21951","Phacochoerus aethiopicus","species","133157","Pleistocene","Holocene","2.588","0","5250","-"
"221012","occ","","","21951","Caracal caracal","species","224076","Pleistocene","Holocene","2.588","0","5250","-"
"221013","occ","","","21951","Damaliscus dorcas","species","235802","Pleistocene","Holocene","2.588","0","5250","-"
"221014","occ","","","21951","Ovis aries","species","104261","Pleistocene","Holocene","2.588","0","5250","-"
"221015","occ","","","21951","Raphicerus campestris","species","149590","Pleistocene","Holocene","2.588","0","5250","-"
"221016","occ","","","21951","Syncerus caffer","species","149719","Pleistocene","Holocene","2.588","0","5250","-"
"221017","occ","","","21951","Aonyx capensis","species","157461","Pleistocene","Holocene","2.588","0","5250","-"
"221018","occ","","","21951","Lepus","genus","42176","Pleistocene","Holocene","2.588","0","5250","-"
"221019","occ","","","21951","Hippopotamus amphibius","species","77338","Pleistocene","Holocene","2.588","0","5250","-"
"221020","occ","","","21951","Loxodonta africana","species","157817","Pleistocene","Holocene","2.588","0","5250","-"
"221021","occ","","","21951","Diceros bicornis","species","104189","Pleistocene","Holocene","2.588","0","5250","-"
"221022","occ","","","21951","Equus capensis","species","331457","Pleistocene","Holocene","2.588","0","5250","-"
"221024","occ","","","21951","Redunca fulvorufula","species","234382","Pleistocene","Holocene","2.588","0","5250","-"
"221025","occ","10773","","21951","Parahyaena brunnea","species","232131","Pleistocene","Holocene","2.588","0","10899","-"
"221026","occ","","","21951","Procavia capensis","species","143656","Pleistocene","Holocene","2.588","0","5250","-"
"221027","occ","","","21951","Papio ursinus","species","385204","Pleistocene","Holocene","2.588","0","5250","-"
"221028","occ","","","21951","Hippotragus","genus","42782","Pleistocene","Holocene","2.588","0","5250","-"
"221029","occ","","","21951","Raphicerus melanotis","species","149591","Pleistocene","Holocene","2.588","0","5250","-"
"221030","occ","","","21951","Herpestes ichneumon","species","104161","Pleistocene","Holocene","2.588","0","5250","-"
"221031","occ","","","21951","Equus quagga","species","90653","Pleistocene","Holocene","2.588","0","5250","-"
"221032","occ","","","21951","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","5250","-"
"221033","occ","","","21951","Bathyergus suillus","species","233919","Pleistocene","Holocene","2.588","0","5250","-"
"221034","occ","","","21951","Hystrix africaeaustralis","species","234845","Pleistocene","Holocene","2.588","0","5250","-"
"221035","occ","","","21951","Atilax paludinosus","species","232106","Pleistocene","Holocene","2.588","0","5250","-"
"221036","occ","","","21951","Redunca arundinum","species","149686","Pleistocene","Holocene","2.588","0","5250","-"
"221037","occ","","","21951","Oreotragus oreotragus","species","234380","Pleistocene","Holocene","2.588","0","5250","-"
"221038","occ","","","21951","Pelea capreolus","species","149688","Pleistocene","Holocene","2.588","0","5250","-"
"221039","occ","","","21951","Arctocephalus pusillus","species","134392","Pleistocene","Holocene","2.588","0","5250","-"
"221042","occ","","","21951","Herpestes pulverulentus","species","235503","Pleistocene","Holocene","2.588","0","5250","-"
"221045","occ","","","21954","Damaliscus","genus","42764","Pleistocene","","2.588","0.0117","5232","-"
"221046","occ","","","21954","Connochaetes","genus","133829","Pleistocene","","2.588","0.0117","5232","-"
"221047","occ","","","21954","Taurotragus oryx","species","231398","Pleistocene","","2.588","0.0117","5232","-"
"221048","occ","","","21954","Canis mesomelas","species","232943","Pleistocene","","2.588","0.0117","5232","-"
"221049","occ","","","21954","Panthera leo","species","46521","Pleistocene","","2.588","0.0117","5232","-"
"221050","occ","","","21954","Hippotragus niro","species","374724","Pleistocene","","2.588","0.0117","5232","-"
"221051","occ","","","21954","Damaliscus","genus","42764","Pleistocene","","2.588","0.0117","5232","-"
"221053","occ","","","21954","Pelorovis","genus","42829","Pleistocene","","2.588","0.0117","5232","-"
"221054","occ","","","21954","Raphicerus","genus","42852","Pleistocene","","2.588","0.0117","5232","-"
"221055","occ","","","21954","Loxodonta africana","species","157817","Pleistocene","","2.588","0.0117","5232","-"
"221058","occ","","","21954","Equus zebra","species","104270","Pleistocene","","2.588","0.0117","5232","-"
"221059","occ","","","21954","Redunca arundinum","species","149686","Pleistocene","","2.588","0.0117","5232","-"
"221060","occ","","","22197","Oryx","genus","42814","Zanclean","Pleistocene","5.333","0.0117","5366","-"
"221061","occ","","","22197","Alcelaphus kattwinkeli","species","374713","Zanclean","Pleistocene","5.333","0.0117","5366","-"
"221062","occ","","","22197","Awashia suwai","species","374728","Zanclean","Pleistocene","5.333","0.0117","5365","-"
"221064","occ","","","22197","Beatragus whitei","species","374718","Zanclean","Pleistocene","5.333","0.0117","5366","-"
"221068","occ","","","22236","Primelephas korotorensis","species","227257","Tortonian","Piacenzian","11.62","2.588","5448","-"
"221071","occ","","","22333","Steatomys","genus","41929","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221072","occ","","","22333","Mus","genus","41911","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221073","occ","","","22333","Acomys","genus","41893","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221074","occ","","","22333","Cryptomys","genus","42001","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221075","occ","","","22333","Mystromys","genus","41816","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221076","occ","","","22333","Dendromus","genus","41901","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221078","occ","","","22333","Lemniscomys","genus","41907","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221081","occ","","","22333","Graphiurus","genus","105525","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221083","occ","","","22333","Chlorotalpa","genus","40537","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221084","occ","","","22333","Chrysospalax","genus","104440","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221085","occ","","","22333","Mystromys","genus","41816","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221086","occ","","","22333","Malacothrix","genus","41908","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221091","occ","","","22333","Elephantulus","genus","40299","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221093","occ","","","22333","Macroscelides","genus","40301","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221097","occ","","","22333","Dasymys","genus","41900","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221098","occ","","","22333","Otomys","genus","41916","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221099","occ","","","22333","Rhabdomys","genus","41924","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221100","occ","","","22333","Zelotomys","genus","41933","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221110","occ","","","22333","Myosorex","genus","40473","Pliocene","Pleistocene","5.333","0.0117","4884","-"
"221117","occ","","","22334","Steatomys","genus","41929","Pliocene","Pleistocene","5.333","0.0117","4885","-"
"221120","occ","","","22334","Mus","genus","41911","Pliocene","Pleistocene","5.333","0.0117","4885","-"
"221121","occ","","","22334","Praomys","genus","54138","Pliocene","Pleistocene","5.333","0.0117","4885","-"
"221122","occ","","","22334","Cryptomys","genus","42001","Pliocene","Pleistocene","5.333","0.0117","4885","-"
"221123","occ","","","22334","Mystromys","genus","41816","Pliocene","Pleistocene","5.333","0.0117","4885","-"
"221124","occ","","","22334","Dendromus","genus","41901","Pliocene","Pleistocene","5.333","0.0117","4885","-"
